gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,seed_reach,rapid_share,in_degree,out_degree,unique_senders,unique_receivers,incoming_amount,outgoing_amount,incoming_tx_count,outgoing_tx_count,weighted_pagerank,betweenness_centrality,weak_component_id,weak_component_size,average_incoming_transaction,median_incoming_transaction,max_incoming_transaction,average_outgoing_transaction,median_outgoing_transaction,max_outgoing_transaction,active_days,first_transaction_date,last_transaction_date,daily_volume_std,daily_transaction_count_std,max_daily_count,mean_daily_count,transaction_frequency,burstiness,largest_sender_share,largest_receiver_share,sender_concentration,receiver_concentration,number_of_connected_clusters,cluster_bridge_score,flow_imbalance,seed_neighbors_count,relative_volume_percentile,relative_degree_percentile,relative_pagerank_percentile,short_delay_flow_patterns,same_day_in_out_patterns,similar_amount_rapid_share,pass_through_ratio,score_consolidator,score_distributor,score_transit,score_terminal,score_coordinator,anomaly_score
100000008749063100,peripheral,0.5,1,0.0912,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 1/4.",1,False,1,0,19000.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,19000.0,0.0,1,0,0.00028955717166115493,0.0,1,270,19000.0,19000.0,19000.0,0.0,0.0,0.0,1,2026-07-23,2026-07-23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.13029661016949154,0.2658898305084746,0.1853813559322034,0,0,0.0,0.0,0.0,0.0,0.0,0.5497,0.0,0.099
100000004494983100,terminal,0.6182,1,0.171,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,35000.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,35000.0,0.0,1,0,0.0002929153842454615,0.0,1,270,35000.0,35000.0,35000.0,0.0,0.0,0.0,1,2026-07-14,2026-07-14,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.2722457627118644,0.2658898305084746,0.3220338983050847,0,0,0.0,0.0,0.0,0.0,0.0,0.6182,0.0,0.1345
100000007648946100,peripheral,0.8,13,0.3545,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 1/4.",1,False,1,1,19550.0,25000.0,1,1,0.00030491313283353576,1.278772378516624,False,1,0.0,1,1,1,1,19550.0,25000.0,1,1,0.0002892378990904645,1.2671336343976595e-06,0,1877,19550.0,19550.0,19550.0,25000.0,25000.0,25000.0,2,2026-07-02,2026-07-05,3853.731957466684,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.8765569395017794,0.122334455667789,1,0.3453389830508475,0.6016949152542372,0.15889830508474576,0,0,0.0,1.278772378516624,0.0,0.0,0.0,0.0,0.0,0.2368
100000003037660100,terminal,0.6634,2,0.2697,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,53000.0,0.0,1,0,0.00031764967496636446,0.0,False,4,0.0,1,0,1,0,53000.0,0.0,1,0,0.0002961818252066847,0.0,0,1877,53000.0,53000.0,53000.0,0.0,0.0,0.0,1,2026-07-23,2026-07-23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.3961864406779661,0.2658898305084746,0.4364406779661017,0,0,0.0,0.0,0.0,0.0,0.0,0.6634,0.0,0.1655
100000002679516100,terminal,0.8518,11,0.4474,"Возможная точка остановки видимого потока: 3 плательщиков, исходящих 0, глубина 1/4.",1,False,3,0,102335.0,0.0,3,0,0.0003834337212981434,0.0,False,4,0.0,3,0,3,0,102335.0,0.0,3,0,0.00032682549707084964,0.0,0,1877,34111.666666666664,36050.0,36500.0,0.0,0.0,0.0,3,2026-07-01,2026-07-13,3753.752566876688,0.0,1.0,1.0,1.0,0.0,0.35667171544437387,0.0,0.35667171544437387,0.0,1,0.8765569395017794,-1.0,1,0.5635593220338984,0.7235169491525424,0.7033898305084746,0,0,0.0,0.0,0.8071,0.0,0.0,0.8518,0.0,0.3218
100000005588444100,peripheral,0.5,6,0.0593,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 1/4.",1,False,1,0,12300.0,0.0,1,0,0.0003013546547452033,0.0,False,1,0.0,1,0,1,0,12300.0,0.0,1,0,0.00028627460375392564,0.0,0,1877,12300.0,12300.0,12300.0,0.0,0.0,0.0,1,2026-07-23,2026-07-23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.0423728813559322,0.2658898305084746,0.012711864406779662,0,0,0.0,0.0,0.0,0.0,0.0,0.5129,0.0,0.0771
100000001307612100,terminal,0.6254,1,0.1788,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,38483.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,38483.0,0.0,1,0,0.00029364642514740773,0.0,1,270,38483.0,38483.0,38483.0,0.0,0.0,0.0,1,2026-07-01,2026-07-01,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.298728813559322,0.2658898305084746,0.3580508474576271,0,0,0.0,0.0,0.0,0.0,0.0,0.6254,0.0,0.1412
100000003001564100,peripheral,0.8,5,0.3576,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 1/4.",1,False,1,1,23520.0,180000.0,1,1,0.00030849526959841287,7.653061224489796,False,2,0.0,1,1,1,1,23520.0,180000.0,1,1,0.00028809811883623776,5.565449688334818e-06,0,1877,23520.0,23520.0,23520.0,180000.0,180000.0,180000.0,2,2026-07-03,2026-07-08,110648.06912007096,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.7688679245283019,1,0.6822033898305084,0.6016949152542372,0.06991525423728813,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.321
100000002762076100,peripheral,0.8,6,0.3494,"Недостаточно признаков роли: 2 входящих, 1 исходящих связей, глубина 1/4.",1,False,2,1,140350.0,30000.0,2,1,0.0003105975014859482,0.21375133594584966,False,2,0.0,2,1,2,1,140350.0,30000.0,2,1,0.00029914566971164536,0.0,0,1877,70175.0,70175.0,89450.0,30000.0,30000.0,30000.0,3,2026-07-05,2026-07-13,30158.511789100823,0.0,1.0,1.0,1.0,0.0,0.6373352333452084,1.0,0.6373352333452084,1.0,1,0.8765569395017794,-0.6477839741708248,2,0.6461864406779662,0.7235169491525424,0.4978813559322034,0,0,0.0,0.21375133594584966,0.0,0.0,0.0,0.0,0.0,0.3424
100000005514161100,consolidator,0.8156,6,0.7754,"Признаки консолидации: 4 плательщиков, входящий поток 401,500 ₸; доля крупнейшего 57%.",1,False,4,1,401500.0,50000.0,7,1,0.0007587759144960413,0.12453300124533001,False,6,0.0,4,1,4,1,401500.0,50000.0,7,1,0.0008061423847001054,1.1130899376669635e-05,0,1877,57357.142857142855,70500.0,100000.0,50000.0,50000.0,50000.0,5,2026-07-09,2026-07-31,53786.15063378304,0.5477225575051661,2.0,1.6,1.6,0.19999999999999996,0.5666251556662516,1.0,0.5666251556662516,1.0,2,0.9426156583629893,-0.778516057585825,1,0.8199152542372882,0.8453389830508474,0.9194915254237288,0,0,0.0,0.12453300124533001,0.8156,0.0,0.0,0.0,0.0,0.7097
100000008746673100,terminal,0.664,1,0.207,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,53048.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,53048.0,0.0,1,0,0.0002967034480405593,0.0,1,270,53048.0,53048.0,53048.0,0.0,0.0,0.0,1,2026-07-22,2026-07-22,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.3983050847457627,0.2658898305084746,0.4470338983050847,0,0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.166
100000003265158100,coordinator,0.8441,11,0.8203,"Кандидат на координирующий узел: 3+2 связей, 4 seed в путях, 1 соседних кластеров.",1,False,3,2,146100.4,154200.0,3,4,0.00036166472749704404,1.055438588806054,False,4,0.6666666666666666,3,2,3,2,146100.4,154200.0,3,4,0.0003846709844220265,5.008904719501336e-05,0,1877,48700.13333333333,46800.0,80700.0,38550.0,30850.0,80700.0,3,2026-07-08,2026-07-30,84992.21964423175,1.5275252316519468,4.0,2.3333333333333335,2.3333333333333335,0.41666666666666663,0.5523598840249582,0.6971465629053177,0.5523598840249582,0.6971465629053177,1,0.8765569395017794,0.026971659045409213,2,0.75,0.8453389830508474,0.7923728813559322,2,2,0.6666666666666666,1.055438588806054,0.7258,0.0,0.7681,0.0,0.8441,0.8056
100000001567366100,terminal,0.8394,5,0.3895,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,824070.0,0.0,4,0,0.00030849526959841287,0.0,False,2,0.0,1,0,1,0,824070.0,0.0,4,0,0.00037417169658699974,0.0,0,1877,206017.5,152517.0,495311.0,0.0,0.0,0.0,4,2026-07-10,2026-07-21,207849.20838354583,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.9046610169491526,0.2658898305084746,0.777542372881356,0,0,0.0,0.0,0.0,0.0,0.0,0.8394,0.0,0.2926
100000008777088100,peripheral,0.5,1,0.0887,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 1/4.",1,False,1,0,18000.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,18000.0,0.0,1,0,0.00028934728337463573,0.0,1,270,18000.0,18000.0,18000.0,0.0,0.0,0.0,1,2026-07-30,2026-07-30,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.12076271186440678,0.2658898305084746,0.1716101694915254,0,0,0.0,0.0,0.0,0.0,0.0,0.5461,0.0,0.0967
100000002589019100,terminal,0.617,11,0.1649,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,34710.0,0.0,1,0,0.0003025472801311059,0.0,False,1,0.0,1,0,1,0,34710.0,0.0,1,0,0.0002913295941344678,0.0,0,1877,34710.0,34710.0,34710.0,0.0,0.0,0.0,1,2026-07-11,2026-07-11,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.2690677966101695,0.2658898305084746,0.2817796610169492,0,0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.1337
100000008666075100,terminal,0.5923,1,0.1525,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,26217.0,0.0,1,0,0.0002995579092434354,0.0,False,1,0.0,1,0,1,0,26217.0,0.0,1,0,0.0002910719354249637,0.0,1,270,26217.0,26217.0,26217.0,0.0,0.0,0.0,1,2026-07-02,2026-07-02,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.21610169491525424,0.2658898305084746,0.2690677966101695,0,0,0.0,0.0,0.0,0.0,0.0,0.5923,0.0,0.1205
100000008137435100,distributor,0.8792,22,0.6823,"Веерное распределение: 6 получателей, исходящий поток 1,419,700 ₸.",1,False,2,6,93906.0,1419700.0,2,7,0.0003207115479113561,15.118309799160864,False,1,1.0,2,6,2,6,93906.0,1419700.0,2,7,0.0003142779777322604,6.1219946571683e-05,0,1877,46953.0,46953.0,50000.0,202814.2857142857,200000.0,418000.0,5,2026-07-02,2026-07-31,161778.38096358857,0.8366600265340756,3.0,1.8,1.8,0.39999999999999997,0.5324473409579793,0.29442840036627455,0.5324473409579793,0.29442840036627455,1,0.8765569395017794,0.8759175108978162,1,0.951271186440678,0.9258474576271186,0.652542372881356,0,0,0.0,2.0,0.0,0.8792,0.0,0.0,0.7171,0.7809
100000004403675100,coordinator,0.9154,20,0.8579,"Кандидат на координирующий узел: 4+5 связей, 3 seed в путях, 4 соседних кластеров.",1,False,4,5,182980.0,264699.0,8,6,0.0007024279974872224,1.4466007213903158,False,3,0.75,4,5,4,5,182980.0,264699.0,8,6,0.0007400733271266653,0.0002699779791136433,0,1877,22872.5,18500.0,48100.0,44116.5,44717.5,62264.0,8,2026-07-01,2026-07-20,34450.47223162758,1.4880476182856899,5.0,1.75,1.75,0.65,0.34976500163952345,0.3475645922349537,0.34976500163952345,0.3475645922349537,4,0.9802046263345195,0.18253927479287615,3,0.8114406779661016,0.9396186440677966,0.913135593220339,3,2,0.375,1.4466007213903158,0.0,0.8151,0.5863,0.0,0.9154,0.8288
100000004677680100,peripheral,0.8,9,0.5591,"Недостаточно признаков роли: 2 входящих, 1 исходящих связей, глубина 1/4.",1,False,2,1,63000.0,168000.0,2,3,0.000697210113646235,2.6666666666666665,False,5,0.5,2,1,2,1,63000.0,168000.0,2,3,0.0010928341745650807,1.1130899376669635e-05,0,1877,31500.0,31500.0,45000.0,56000.0,53000.0,100000.0,4,2026-07-03,2026-07-13,64917.255025147206,0.5,2.0,1.25,1.25,0.375,0.7142857142857143,1.0,0.7142857142857143,1.0,0,0.0,0.45454545454545453,1,0.7076271186440678,0.7235169491525424,0.9427966101694916,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6538
100000005958064100,peripheral,0.8,14,0.4687,"Недостаточно признаков роли: 1 входящих, 2 исходящих связей, глубина 1/4.",1,False,1,2,5746.0,163986.84,1,3,0.00030849526959841287,28.539303863557258,False,2,0.0,1,2,1,2,5746.0,163986.84,1,3,0.000286187092952855,8.348174532502226e-06,0,1877,5746.0,5746.0,5746.0,54662.28,50000.0,69521.84,2,2026-07-03,2026-07-29,111893.17102465547,1.4142135623730951,3.0,2.0,2.0,0.3333333333333333,1.0,0.5760523222473218,1.0,0.5760523222473218,1,0.8765569395017794,0.9322935973969445,1,0.6419491525423728,0.7235169491525424,0.00847457627118644,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6268
100000002881669100,peripheral,0.5,11,0.0849,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 1/4.",1,False,1,0,18600.0,0.0,1,0,0.0003025472801311059,0.0,False,1,0.0,1,0,1,0,18600.0,0.0,1,0,0.0002886560582178524,0.0,0,1877,18600.0,18600.0,18600.0,0.0,0.0,0.0,1,2026-07-13,2026-07-13,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.1260593220338983,0.2658898305084746,0.10699152542372882,0,0,0.0,0.0,0.0,0.0,0.0,0.5484,0.0,0.098
100000002938501100,peripheral,0.8,5,0.2524,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 1/4.",1,False,1,1,8395.0,5000.0,1,1,0.00030849526959841287,0.5955926146515783,False,2,0.0,1,1,1,1,8395.0,5000.0,1,1,0.00028647190827664715,6.782891807658059e-06,0,1877,8395.0,8395.0,8395.0,5000.0,5000.0,5000.0,2,2026-07-06,2026-07-08,2400.627522128329,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.2534527808883912,1,0.05084745762711865,0.6016949152542372,0.01694915254237288,0,0,0.0,0.5955926146515783,0.0,0.0,0.0,0.0,0.0,0.1631
100000006734554100,peripheral,0.8,29,0.1865,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 1/4.",1,False,1,1,16500.0,25000.0,1,1,0.0003704160586503855,1.5151515151515151,False,1,0.0,1,1,1,1,16500.0,25000.0,1,1,0.0003119416985243868,0.0,3,13,16500.0,16500.0,16500.0,25000.0,25000.0,25000.0,2,2026-07-03,2026-07-22,6010.407640085654,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.20481927710843373,1,0.3230932203389831,0.6016949152542372,0.625,0,0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.2312
100000008003034100,distributor,0.8348,13,0.6009,"Веерное распределение: 4 получателей, исходящий поток 135,000 ₸.",1,False,1,4,12201.0,135000.0,1,4,0.00030849526959841287,11.064666830587656,False,2,1.0,1,4,1,4,12201.0,135000.0,1,4,0.00028688112198836955,0.0003238362260160817,0,1877,12201.0,12201.0,12201.0,33750.0,29250.0,48500.0,4,2026-07-06,2026-07-20,15956.480405047558,0.5,2.0,1.25,1.25,0.375,1.0,0.3592592592592593,1.0,0.3592592592592593,3,0.9677491103202847,0.8342266696557767,1,0.6122881355932204,0.8453389830508474,0.036016949152542374,0,0,0.0,2.0,0.0,0.8348,0.0,0.0,0.0,0.6604
100000003970394100,terminal,0.6999,11,0.2355,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,85000.0,0.0,1,0,0.0003025472801311059,0.0,False,1,0.0,1,0,1,0,85000.0,0.0,1,0,0.00029967547378974946,0.0,0,1877,85000.0,85000.0,85000.0,0.0,0.0,0.0,1,2026-07-13,2026-07-13,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.5158898305084746,0.2658898305084746,0.5169491525423728,0,0,0.0,0.0,0.0,0.0,0.0,0.6999,0.0,0.1954
100000003205210100,terminal,0.7385,2,0.3344,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,137563.0,0.0,1,0,0.00031764967496636446,0.0,False,4,0.0,1,0,1,0,137563.0,0.0,1,0,0.0003131144187549131,0.0,0,1877,137563.0,137563.0,137563.0,0.0,0.0,0.0,1,2026-07-24,2026-07-24,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.5995762711864406,0.2658898305084746,0.6313559322033898,0,0,0.0,0.0,0.0,0.0,0.0,0.7385,0.0,0.2164
100000004559194100,terminal,0.7928,5,0.3665,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 1/4.",1,False,1,0,282145.0,0.0,6,0,0.00030849526959841287,0.0,False,2,0.0,1,0,1,0,282145.0,0.0,6,0,0.0003159049754295683,0.0,0,1877,47024.166666666664,47350.0,51920.0,0.0,0.0,0.0,5,2026-07-09,2026-07-14,24561.870958866304,0.4472135954999579,2.0,1.2,1.2,0.4,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.7351694915254238,0.2658898305084746,0.6652542372881356,0,0,0.0,0.0,0.0,0.0,0.0,0.7928,0.0,0.5533
100000008173359100,peripheral,0.5225,5,0.089,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 1/4.",1,False,1,0,6110.0,0.0,1,0,0.00030849526959841287,0.0,False,2,0.0,1,0,1,0,6110.0,0.0,1,0,0.00028622622952433876,0.0,0,1877,6110.0,6110.0,6110.0,0.0,0.0,0.0,1,2026-07-23,2026-07-23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,1,0.00211864406779661,0.2658898305084746,0.01059322033898305,0,0,0.0,0.0,0.0,0.0,0.0,0.4775,0.0,0.067
100000007953156100,peripheral,0.8,14,0.3976,"Недостаточно признаков роли: 1 входящих, 1 исходящих связей, глубина 2/4.",2,False,1,1,18000.0,10000.0,1,1,0.0004537018999376943,0.5555555555555556,False,3,0.0,1,1,1,1,18000.0,10000.0,1,1,0.0004778416683076007,5.565449688334818e-06,0,1877,18000.0,18000.0,18000.0,10000.0,10000.0,10000.0,2,2026-07-14,2026-07-25,5656.85424949238,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-0.2857142857142857,0,0.24242424242424243,0.6060606060606061,0.6471861471861472,0,0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.2121
100000002224132100,consolidator,0.7798,23,0.7161,"Признаки консолидации: 5 плательщиков, входящий поток 3,951,020 ₸; доля крупнейшего 73%.",2,False,5,4,3951020.0,12115000.0,10,25,0.0043697788000730525,3.0662968043695047,False,2,0.8,5,4,5,4,3951020.0,12115000.0,10,25,0.005995733195474431,1.1130899376669635e-05,0,1877,395102.0,273860.0,1155800.0,484600.0,400000.0,1000000.0,15,2026-07-02,2026-07-29,1475747.5058929578,1.9148542155126762,7.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.7341699105547428,0.3631861328931077,0.7341699105547428,0.3631861328931077,0,0.0,0.5081519878600923,0,0.9978354978354979,0.908008658008658,1.0,3,3,0.3,2.0,0.7798,0.0,0.0,0.0,0.7074,0.8679
100000008547844100,distributor,0.9455,10,0.7808,"Веерное распределение: 19 получателей, исходящий поток 2,042,199 ₸.",2,False,3,19,177600.0,2042199.0,3,21,0.00047090346170778247,11.498868243243244,False,3,1.0,3,19,3,19,177600.0,2042199.0,3,21,0.0003443380521779434,0.0005565118411567654,0,1877,59200.0,69000.0,100000.0,97247.57142857143,100000.0,246000.0,11,2026-07-12,2026-07-28,144105.1708999053,1.3280197150781925,5.0,2.1818181818181817,2.1818181818181817,0.5636363636363637,0.5630630630630631,0.12045838823738529,0.5630630630630631,0.12045838823738529,5,0.988211743772242,0.8399855122017804,0,0.9523809523809523,0.9686147186147186,0.47186147186147187,0,0,0.0,2.0,0.0,0.9455,0.0,0.0,0.8683,0.8208
100000002635780100,terminal,0.7524,6,0.3267,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,163000.02,0.0,1,0,0.0005620891790325987,0.0,False,1,0.0,1,0,1,0,163000.02,0.0,1,0,0.0005553850086577911,0.0,0,1877,163000.02,163000.02,163000.02,0.0,0.0,0.0,1,2026-07-27,2026-07-27,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.6320346320346321,0.2662337662337662,0.7748917748917749,0,0,0.0,0.0,0.0,0.0,0.0,0.7524,0.0,0.2246
100000001279875100,terminal,0.6501,12,0.2119,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,49235.0,0.0,1,0,0.0003254822934087552,0.0,False,1,0.0,1,0,1,0,49235.0,0.0,1,0,0.0003032727428264067,0.0,0,1877,49235.0,49235.0,49235.0,0.0,0.0,0.0,1,2026-07-31,2026-07-31,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.3593073593073593,0.2662337662337662,0.23376623376623376,0,0,0.0,0.0,0.0,0.0,0.0,0.6501,0.0,0.1564
100000001961048100,terminal,0.7462,30,0.3165,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,150000.0,0.0,1,0,0.00033329999151142446,0.0,False,3,0.0,1,0,1,0,150000.0,0.0,1,0,0.00030430933928482544,0.0,0,1877,150000.0,150000.0,150000.0,0.0,0.0,0.0,1,2026-07-17,2026-07-17,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.6093073593073594,0.2662337662337662,0.24891774891774893,0,0,0.0,0.0,0.0,0.0,0.0,0.7462,0.0,0.2189
100000000993112100,terminal,0.7418,32,0.304,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,141000.0,0.0,1,0,0.0003480705100130227,0.0,False,1,0.0,1,0,1,0,141000.0,0.0,1,0,0.00044111482764995627,0.0,0,1877,141000.0,141000.0,141000.0,0.0,0.0,0.0,1,2026-07-20,2026-07-20,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.5974025974025974,0.2662337662337662,0.6233766233766234,0,0,0.0,0.0,0.0,0.0,0.0,0.7418,0.0,0.2159
100000005547096100,peripheral,0.8,48,0.3464,"Недостаточно признаков роли: 1 входящих, 2 исходящих связей, глубина 2/4.",2,False,1,2,8000.0,226300.0,1,3,0.0013901580303089204,28.2875,False,1,0.0,1,2,1,2,8000.0,226300.0,1,3,0.0008920567423173903,0.0,7,6,8000.0,8000.0,8000.0,75433.33333333333,9300.0,210000.0,3,2026-07-01,2026-07-05,114304.11191203928,0.5773502691896257,2.0,1.3333333333333333,1.3333333333333333,0.33333333333333337,1.0,0.9279717189571366,1.0,0.9279717189571366,0,0.0,0.9317114810072556,0,0.7121212121212122,0.724025974025974,0.8939393939393939,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.648
100000000331309100,distributor,0.9745,4,0.9353,"Веерное распределение: 99 получателей, исходящий поток 23,001,375 ₸.",2,False,5,99,984635.0,23001375.0,8,126,0.0006553975672826061,23.360306103276848,False,4,1.0,5,99,5,99,984635.0,23001375.0,8,126,0.000875689903807376,0.0006257175526570473,0,1877,123079.375,116600.0,242000.0,182550.59523809524,150000.0,900000.0,29,2026-07-01,2026-07-31,552336.0939629433,3.529607354765928,16.0,4.620689655172414,4.620689655172414,0.7112068965517242,0.3249935255196088,0.09006113764937966,0.3249935255196088,0.09006113764937966,13,0.9993327402135231,0.9178992254234865,0,1.0,0.9978354978354979,0.8831168831168831,7,5,0.875,2.0,0.0,0.9745,0.0,0.0,0.9716,0.9807
100000006684930100,peripheral,0.5015,13,0.1762,"Недостаточно признаков роли: 1 входящих, 0 исходящих связей, глубина 2/4.",2,False,1,0,10000.0,0.0,1,0,0.0004455191256623274,0.0,False,5,0.0,1,0,1,0,10000.0,0.0,1,0,0.0002987343713958286,0.0,0,1877,10000.0,10000.0,10000.0,0.0,0.0,0.0,1,2026-07-27,2026-07-27,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.05303030303030303,0.2662337662337662,0.17965367965367965,0,0,0.0,0.0,0.0,0.0,0.0,0.4985,0.0,0.0798
100000004479404100,peripheral,0.8,44,0.6587,"Недостаточно признаков роли: 2 входящих, 1 исходящих связей, глубина 2/4.",2,False,2,1,1492000.0,300000.0,8,2,0.0004193108135072522,0.20107238605898123,False,2,0.0,2,1,2,1,1492000.0,300000.0,8,2,0.0008667096306509939,2.782724844167409e-05,0,1877,186500.0,75000.0,1000000.0,150000.0,150000.0,250000.0,8,2026-07-02,2026-07-28,404804.0090145918,0.4629100498862757,2.0,1.25,1.25,0.375,0.9919571045576407,1.0,0.9919571045576407,1.0,1,0.8765569395017794,-0.6651785714285714,0,0.935064935064935,0.724025974025974,0.8809523809523809,0,0,0.0,0.20107238605898123,0.0,0.0,0.0,0.0,0.0,0.7285
100000004134060100,terminal,0.7026,17,0.3246,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,88179.0,0.0,1,0,0.0003296136411754689,0.0,False,4,0.0,1,0,1,0,88179.0,0.0,1,0,0.0003280105841798639,0.0,0,1877,88179.0,88179.0,88179.0,0.0,0.0,0.0,1,2026-07-24,2026-07-24,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.49783549783549785,0.2662337662337662,0.3939393939393939,0,0,0.0,0.0,0.0,0.0,0.0,0.7026,0.0,0.191
100000001083990100,terminal,0.6512,11,0.298,"Возможная точка остановки видимого потока: 1 плательщиков, исходящих 0, глубина 2/4.",2,False,1,0,49900.0,0.0,2,0,0.00042873944567726715,0.0,False,2,0.0,1,0,1,0,49900.0,0.0,2,0,0.0005021137973799181,0.0,0,1877,24950.0,24950.0,30000.0,0.0,0.0,0.0,1,2026-07-14,2026-07-14,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0,0.36147186147186144,0.2662337662337662,0.6731601731601732,0,0,0.0,0.0,0.0,0.0,0.0,0.6512,0.0,0.1569
